path,label,track_id,split
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\metal\metal.00021.wav,metal,metal.00021,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\metal\metal.00022.wav,metal,metal.00022,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\metal\metal.00023.wav,metal,metal.00023,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\metal\metal.00024.wav,metal,metal.00024,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\metal\metal.00025.wav,metal,metal.00025,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\metal\metal.00026.wav,metal,metal.00026,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\metal\metal.00027.wav,metal,metal.00027,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\metal\metal.00028.wav,metal,metal.00028,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\metal\metal.00029.wav,metal,metal.00029,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\metal\metal.00031.wav,metal,metal.00031,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\metal\metal.00032.wav,metal,metal.00032,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\metal\metal.00033.wav,metal,metal.00033,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\metal\metal.00034.wav,metal,metal.00034,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\metal\metal.00036.wav,metal,metal.00036,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\metal\metal.00037.wav,metal,metal.00037,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\metal\metal.00040.wav,metal,metal.00040,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\metal\metal.00041.wav,metal,metal.00041,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\metal\metal.00042.wav,metal,metal.00042,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\metal\metal.00043.wav,metal,metal.00043,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\metal\metal.00045.wav,metal,metal.00045,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\metal\metal.00046.wav,metal,metal.00046,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\metal\metal.00048.wav,metal,metal.00048,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\metal\metal.00049.wav,metal,metal.00049,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\metal\metal.00050.wav,metal,metal.00050,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\metal\metal.00051.wav,metal,metal.00051,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\metal\metal.00052.wav,metal,metal.00052,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\metal\metal.00054.wav,metal,metal.00054,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\metal\metal.00055.wav,metal,metal.00055,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\metal\metal.00056.wav,metal,metal.00056,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\metal\metal.00058.wav,metal,metal.00058,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\metal\metal.00061.wav,metal,metal.00061,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\metal\metal.00062.wav,metal,metal.00062,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\metal\metal.00063.wav,metal,metal.00063,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\metal\metal.00065.wav,metal,metal.00065,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\metal\metal.00071.wav,metal,metal.00071,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\metal\metal.00072.wav,metal,metal.00072,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\metal\metal.00075.wav,metal,metal.00075,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\metal\metal.00076.wav,metal,metal.00076,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\metal\metal.00077.wav,metal,metal.00077,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\metal\metal.00078.wav,metal,metal.00078,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\metal\metal.00079.wav,metal,metal.00079,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\metal\metal.00080.wav,metal,metal.00080,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\metal\metal.00081.wav,metal,metal.00081,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\metal\metal.00083.wav,metal,metal.00083,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\metal\metal.00084.wav,metal,metal.00084,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\metal\metal.00086.wav,metal,metal.00086,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\metal\metal.00089.wav,metal,metal.00089,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\metal\metal.00091.wav,metal,metal.00091,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\metal\metal.00097.wav,metal,metal.00097,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\metal\metal.00098.wav,metal,metal.00098,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\metal\metal.00099.wav,metal,metal.00099,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\pop\pop.00002.wav,pop,pop.00002,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\pop\pop.00003.wav,pop,pop.00003,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\pop\pop.00005.wav,pop,pop.00005,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\pop\pop.00006.wav,pop,pop.00006,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\pop\pop.00007.wav,pop,pop.00007,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\pop\pop.00008.wav,pop,pop.00008,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\pop\pop.00009.wav,pop,pop.00009,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\pop\pop.00012.wav,pop,pop.00012,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\pop\pop.00013.wav,pop,pop.00013,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\pop\pop.00018.wav,pop,pop.00018,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\pop\pop.00021.wav,pop,pop.00021,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\pop\pop.00022.wav,pop,pop.00022,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\pop\pop.00023.wav,pop,pop.00023,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\pop\pop.00024.wav,pop,pop.00024,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\pop\pop.00027.wav,pop,pop.00027,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\pop\pop.00028.wav,pop,pop.00028,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\pop\pop.00029.wav,pop,pop.00029,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\pop\pop.00030.wav,pop,pop.00030,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\pop\pop.00031.wav,pop,pop.00031,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\pop\pop.00033.wav,pop,pop.00033,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\pop\pop.00034.wav,pop,pop.00034,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\pop\pop.00035.wav,pop,pop.00035,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\pop\pop.00037.wav,pop,pop.00037,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\pop\pop.00038.wav,pop,pop.00038,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\pop\pop.00039.wav,pop,pop.00039,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\pop\pop.00040.wav,pop,pop.00040,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\pop\pop.00041.wav,pop,pop.00041,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\pop\pop.00042.wav,pop,pop.00042,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\pop\pop.00043.wav,pop,pop.00043,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\pop\pop.00044.wav,pop,pop.00044,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\pop\pop.00045.wav,pop,pop.00045,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\pop\pop.00047.wav,pop,pop.00047,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\pop\pop.00049.wav,pop,pop.00049,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\pop\pop.00050.wav,pop,pop.00050,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\pop\pop.00051.wav,pop,pop.00051,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\pop\pop.00052.wav,pop,pop.00052,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\pop\pop.00056.wav,pop,pop.00056,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\pop\pop.00057.wav,pop,pop.00057,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\pop\pop.00059.wav,pop,pop.00059,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\pop\pop.00060.wav,pop,pop.00060,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\pop\pop.00063.wav,pop,pop.00063,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\pop\pop.00065.wav,pop,pop.00065,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\pop\pop.00066.wav,pop,pop.00066,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\pop\pop.00067.wav,pop,pop.00067,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\pop\pop.00068.wav,pop,pop.00068,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\pop\pop.00069.wav,pop,pop.00069,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\pop\pop.00072.wav,pop,pop.00072,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\pop\pop.00073.wav,pop,pop.00073,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\pop\pop.00074.wav,pop,pop.00074,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\pop\pop.00075.wav,pop,pop.00075,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\pop\pop.00077.wav,pop,pop.00077,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\pop\pop.00078.wav,pop,pop.00078,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\pop\pop.00079.wav,pop,pop.00079,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\pop\pop.00080.wav,pop,pop.00080,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\pop\pop.00081.wav,pop,pop.00081,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\pop\pop.00083.wav,pop,pop.00083,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\pop\pop.00086.wav,pop,pop.00086,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\pop\pop.00089.wav,pop,pop.00089,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\pop\pop.00090.wav,pop,pop.00090,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\pop\pop.00091.wav,pop,pop.00091,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\pop\pop.00093.wav,pop,pop.00093,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\pop\pop.00096.wav,pop,pop.00096,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\pop\pop.00097.wav,pop,pop.00097,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\pop\pop.00099.wav,pop,pop.00099,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\reggae\reggae.00000.wav,reggae,reggae.00000,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\reggae\reggae.00002.wav,reggae,reggae.00002,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\reggae\reggae.00006.wav,reggae,reggae.00006,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\reggae\reggae.00008.wav,reggae,reggae.00008,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\reggae\reggae.00009.wav,reggae,reggae.00009,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\reggae\reggae.00010.wav,reggae,reggae.00010,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\reggae\reggae.00011.wav,reggae,reggae.00011,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\reggae\reggae.00012.wav,reggae,reggae.00012,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\reggae\reggae.00013.wav,reggae,reggae.00013,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\reggae\reggae.00014.wav,reggae,reggae.00014,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\reggae\reggae.00017.wav,reggae,reggae.00017,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\reggae\reggae.00018.wav,reggae,reggae.00018,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\reggae\reggae.00019.wav,reggae,reggae.00019,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\reggae\reggae.00020.wav,reggae,reggae.00020,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\reggae\reggae.00021.wav,reggae,reggae.00021,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\reggae\reggae.00023.wav,reggae,reggae.00023,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\reggae\reggae.00025.wav,reggae,reggae.00025,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\reggae\reggae.00027.wav,reggae,reggae.00027,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\reggae\reggae.00028.wav,reggae,reggae.00028,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\reggae\reggae.00029.wav,reggae,reggae.00029,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\reggae\reggae.00032.wav,reggae,reggae.00032,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\reggae\reggae.00035.wav,reggae,reggae.00035,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\reggae\reggae.00036.wav,reggae,reggae.00036,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\reggae\reggae.00037.wav,reggae,reggae.00037,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\reggae\reggae.00039.wav,reggae,reggae.00039,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\reggae\reggae.00040.wav,reggae,reggae.00040,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\reggae\reggae.00041.wav,reggae,reggae.00041,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\reggae\reggae.00045.wav,reggae,reggae.00045,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\reggae\reggae.00046.wav,reggae,reggae.00046,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\reggae\reggae.00047.wav,reggae,reggae.00047,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\reggae\reggae.00051.wav,reggae,reggae.00051,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\reggae\reggae.00052.wav,reggae,reggae.00052,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\reggae\reggae.00053.wav,reggae,reggae.00053,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\reggae\reggae.00056.wav,reggae,reggae.00056,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\reggae\reggae.00057.wav,reggae,reggae.00057,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\reggae\reggae.00058.wav,reggae,reggae.00058,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\reggae\reggae.00059.wav,reggae,reggae.00059,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\reggae\reggae.00061.wav,reggae,reggae.00061,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\reggae\reggae.00062.wav,reggae,reggae.00062,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\reggae\reggae.00063.wav,reggae,reggae.00063,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\reggae\reggae.00064.wav,reggae,reggae.00064,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\reggae\reggae.00065.wav,reggae,reggae.00065,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\reggae\reggae.00067.wav,reggae,reggae.00067,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\reggae\reggae.00068.wav,reggae,reggae.00068,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\reggae\reggae.00070.wav,reggae,reggae.00070,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\reggae\reggae.00072.wav,reggae,reggae.00072,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\reggae\reggae.00073.wav,reggae,reggae.00073,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\reggae\reggae.00075.wav,reggae,reggae.00075,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\reggae\reggae.00076.wav,reggae,reggae.00076,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\reggae\reggae.00077.wav,reggae,reggae.00077,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\reggae\reggae.00078.wav,reggae,reggae.00078,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\reggae\reggae.00081.wav,reggae,reggae.00081,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\reggae\reggae.00082.wav,reggae,reggae.00082,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\reggae\reggae.00083.wav,reggae,reggae.00083,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\reggae\reggae.00084.wav,reggae,reggae.00084,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\reggae\reggae.00085.wav,reggae,reggae.00085,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\reggae\reggae.00087.wav,reggae,reggae.00087,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\reggae\reggae.00088.wav,reggae,reggae.00088,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\reggae\reggae.00091.wav,reggae,reggae.00091,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\reggae\reggae.00093.wav,reggae,reggae.00093,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\reggae\reggae.00095.wav,reggae,reggae.00095,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\reggae\reggae.00096.wav,reggae,reggae.00096,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\reggae\reggae.00097.wav,reggae,reggae.00097,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\reggae\reggae.00099.wav,reggae,reggae.00099,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\rock\rock.00000.wav,rock,rock.00000,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\rock\rock.00001.wav,rock,rock.00001,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\rock\rock.00002.wav,rock,rock.00002,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\rock\rock.00004.wav,rock,rock.00004,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\rock\rock.00006.wav,rock,rock.00006,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\rock\rock.00007.wav,rock,rock.00007,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\rock\rock.00008.wav,rock,rock.00008,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\rock\rock.00009.wav,rock,rock.00009,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\rock\rock.00011.wav,rock,rock.00011,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\rock\rock.00012.wav,rock,rock.00012,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\rock\rock.00013.wav,rock,rock.00013,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\rock\rock.00014.wav,rock,rock.00014,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\rock\rock.00015.wav,rock,rock.00015,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\rock\rock.00016.wav,rock,rock.00016,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\rock\rock.00017.wav,rock,rock.00017,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\rock\rock.00018.wav,rock,rock.00018,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\rock\rock.00022.wav,rock,rock.00022,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\rock\rock.00024.wav,rock,rock.00024,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\rock\rock.00026.wav,rock,rock.00026,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\rock\rock.00027.wav,rock,rock.00027,train
